chemical,pubchem_compound_id,entrez_id,symbol
caffeic acid,689043.0,5594.0,MAPK1
caffeic acid,689043.0,4313.0,MMP2
caffeic acid,689043.0,10965.0,ACOT2
caffeic acid,689043.0,81926.0,ABHD17A
caffeic acid,689043.0,58489.0,ABHD17C
caffeic acid,689043.0,570.0,BAAT
caffeic acid,689043.0,3034.0,HAL
caffeic acid,689043.0,641371.0,ACOT1
caffeic acid,689043.0,4312.0,MMP1
caffeic acid,689043.0,122970.0,ACOT4
caffeic acid,689043.0,145447.0,ABHD12B
caffeic acid,689043.0,4318.0,MMP9
caffeic acid,689043.0,240.0,ALOX5
caffeic acid,689043.0,84945.0,ABHD13
caffeic acid,689043.0,26090.0,ABHD12
caffeic acid,689043.0,51104.0,ABHD17B
caffeic acid,689043.0,641372.0,ACOT6
ferulic acid,709.0,10965.0,ACOT2
ferulic acid,709.0,81926.0,ABHD17A
ferulic acid,709.0,58489.0,ABHD17C
ferulic acid,709.0,570.0,BAAT
ferulic acid,709.0,246.0,ALOX15
ferulic acid,709.0,641371.0,ACOT1
ferulic acid,709.0,122970.0,ACOT4
ferulic acid,709.0,145447.0,ABHD12B
ferulic acid,709.0,84945.0,ABHD13
ferulic acid,709.0,26090.0,ABHD12
ferulic acid,709.0,51104.0,ABHD17B
ferulic acid,709.0,641372.0,ACOT6
p-coumaric acid,322.0,4353.0,MPO
p-coumaric acid,322.0,8288.0,EPX
p-coumaric acid,322.0,7837.0,PXDN
p-coumaric acid,322.0,3034.0,HAL
p-coumaric acid,322.0,4025.0,LPO
p-coumaric acid,322.0,145482.0,PTGR2
p-coumaric acid,322.0,231.0,AKR1B1
p-coumaric acid,322.0,22949.0,PTGR1
p-coumaric acid,322.0,7173.0,TPO
p-coumaric acid,322.0,284273.0,ZADH2
p-coumaric acid,322.0,137902.0,PXDNL
p-coumaric acid,322.0,5742.0,PTGS1
p-coumaric acid,322.0,5743.0,PTGS2
piceatannol,4813.0,4294.0,MAP3K10
piceatannol,4813.0,5156.0,PDGFRA
piceatannol,4813.0,506.0,ATP5F1B
piceatannol,4813.0,5613.0,PRKX
piceatannol,4813.0,57787.0,MARK4
piceatannol,4813.0,90.0,ACVR1
piceatannol,4813.0,7301.0,TYRO3
piceatannol,4813.0,4058.0,LTK
piceatannol,4813.0,498.0,ATP5F1A
piceatannol,4813.0,2321.0,FLT1
piceatannol,4813.0,9833.0,MELK
piceatannol,4813.0,120892.0,LRRK2
piceatannol,4813.0,23235.0,SIK2
piceatannol,4813.0,695.0,BTK
piceatannol,4813.0,10645.0,CAMKK2
piceatannol,4813.0,9149.0,DYRK1B
piceatannol,4813.0,9448.0,MAP4K4
piceatannol,4813.0,9475.0,ROCK2
piceatannol,4813.0,29110.0,TBK1
piceatannol,4813.0,3932.0,LCK
piceatannol,4813.0,10110.0,SGK2
piceatannol,4813.0,5979.0,RET
piceatannol,4813.0,509.0,ATP5F1C
piceatannol,4813.0,5602.0,MAPK10
piceatannol,4813.0,1196.0,CLK2
piceatannol,4813.0,6850.0,SYK
piceatannol,4813.0,3055.0,HCK
piceatannol,4813.0,57118.0,
piceatannol,4813.0,1024.0,CDK8
piceatannol,4813.0,3717.0,JAK2
piceatannol,4813.0,10188.0,TNK2
piceatannol,4813.0,23410.0,SIRT3
piceatannol,4813.0,238.0,ALK
piceatannol,4813.0,2869.0,GRK5
piceatannol,4813.0,1859.0,DYRK1A
piceatannol,4813.0,6788.0,STK3
piceatannol,4813.0,2260.0,FGFR1
piceatannol,4813.0,4140.0,MARK3
piceatannol,4813.0,1452.0,CSNK1A1
piceatannol,4813.0,4294.0,MAP3K10
piceatannol,4813.0,5613.0,PRKX
piceatannol,4813.0,57787.0,MARK4
piceatannol,4813.0,90.0,ACVR1
piceatannol,4813.0,7301.0,TYRO3
piceatannol,4813.0,4058.0,LTK
piceatannol,4813.0,2321.0,FLT1
piceatannol,4813.0,9833.0,MELK
piceatannol,4813.0,120892.0,LRRK2
piceatannol,4813.0,23235.0,SIK2
piceatannol,4813.0,695.0,BTK
piceatannol,4813.0,10645.0,CAMKK2
piceatannol,4813.0,9149.0,DYRK1B
piceatannol,4813.0,9448.0,MAP4K4
piceatannol,4813.0,9475.0,ROCK2
piceatannol,4813.0,29110.0,TBK1
piceatannol,4813.0,10110.0,SGK2
piceatannol,4813.0,5979.0,RET
piceatannol,4813.0,5602.0,MAPK10
piceatannol,4813.0,1196.0,CLK2
piceatannol,4813.0,3055.0,HCK
piceatannol,4813.0,57118.0,
piceatannol,4813.0,1024.0,CDK8
piceatannol,4813.0,10188.0,TNK2
piceatannol,4813.0,238.0,ALK
piceatannol,4813.0,2869.0,GRK5
piceatannol,4813.0,1859.0,DYRK1A
piceatannol,4813.0,6788.0,STK3
piceatannol,4813.0,2260.0,FGFR1
piceatannol,4813.0,4140.0,MARK3
piceatannol,4813.0,1452.0,CSNK1A1
pterostilbene,5281727.0,1545.0,
pterostilbene,5281727.0,4835.0,NQO2
pterostilbene,5281727.0,5742.0,PTGS1
pterostilbene,5281727.0,5743.0,PTGS2
pterostilbene,5281727.0,1543.0,CYP1A1
resveratrol,445154.0,51168.0,MYO15A
resveratrol,445154.0,2099.0,ESR1
resveratrol,445154.0,23411.0,SIRT1
resveratrol,445154.0,4627.0,MYH9
resveratrol,445154.0,54922.0,RASIP1
resveratrol,445154.0,4619.0,MYH1
resveratrol,445154.0,4621.0,
resveratrol,445154.0,4048.0,LTA4H
resveratrol,445154.0,4953.0,ODC1
resveratrol,445154.0,196.0,AHR
resveratrol,445154.0,4620.0,MYH2
resveratrol,445154.0,8735.0,MYH13
resveratrol,445154.0,4622.0,MYH4
resveratrol,445154.0,64005.0,MYO1G
resveratrol,445154.0,1588.0,
resveratrol,445154.0,1559.0,CYP2C9
resveratrol,445154.0,55930.0,MYO5C
resveratrol,445154.0,506.0,ATP5F1B
resveratrol,445154.0,79784.0,MYH14
resveratrol,445154.0,57644.0,MYH7B
resveratrol,445154.0,5290.0,PIK3CA
resveratrol,445154.0,53904.0,MYO3A
resveratrol,445154.0,4628.0,MYH10
resveratrol,445154.0,22989.0,MYH15
resveratrol,445154.0,498.0,ATP5F1A
resveratrol,445154.0,4645.0,MYO5B
resveratrol,445154.0,5468.0,PPARG
resveratrol,445154.0,4643.0,MYO1E
resveratrol,445154.0,5291.0,PIK3CB
resveratrol,445154.0,4640.0,MYO1A
resveratrol,445154.0,4430.0,MYO1B
resveratrol,445154.0,27284.0,SULT1B1
resveratrol,445154.0,9657.0,IQCB1
resveratrol,445154.0,57491.0,AHRR
resveratrol,445154.0,4642.0,MYO1D
resveratrol,445154.0,27430.0,MAT2B
resveratrol,445154.0,84700.0,MYO18B
resveratrol,445154.0,4835.0,NQO2
resveratrol,445154.0,1576.0,CYP3A4
resveratrol,445154.0,4128.0,MAOA
resveratrol,445154.0,1544.0,CYP1A2
resveratrol,445154.0,4542.0,MYO1F
resveratrol,445154.0,4625.0,MYH7
resveratrol,445154.0,4649.0,MYO9A
resveratrol,445154.0,4624.0,MYH6
resveratrol,445154.0,509.0,ATP5F1C
resveratrol,445154.0,23026.0,MYO16
resveratrol,445154.0,4641.0,MYO1C
resveratrol,445154.0,5742.0,PTGS1
resveratrol,445154.0,5743.0,PTGS2
resveratrol,445154.0,4646.0,MYO6
resveratrol,445154.0,1557.0,CYP2C19
resveratrol,445154.0,23408.0,SIRT5
resveratrol,445154.0,4629.0,MYH11
resveratrol,445154.0,4650.0,MYO9B
resveratrol,445154.0,4644.0,MYO5A
resveratrol,445154.0,4626.0,MYH8
resveratrol,445154.0,140469.0,MYO3B
resveratrol,445154.0,4647.0,MYO7A
resveratrol,445154.0,4648.0,MYO7B
resveratrol,445154.0,80179.0,
resveratrol,445154.0,4651.0,MYO10
resveratrol,445154.0,399687.0,MYO18A
resveratrol,445154.0,283446.0,MYO1H
trans-resveratrol,445154.0,51168.0,MYO15A
trans-resveratrol,445154.0,2099.0,ESR1
trans-resveratrol,445154.0,23411.0,SIRT1
trans-resveratrol,445154.0,4627.0,MYH9
trans-resveratrol,445154.0,54922.0,RASIP1
trans-resveratrol,445154.0,4619.0,MYH1
trans-resveratrol,445154.0,4621.0,
trans-resveratrol,445154.0,4048.0,LTA4H
trans-resveratrol,445154.0,4953.0,ODC1
trans-resveratrol,445154.0,196.0,AHR
trans-resveratrol,445154.0,4620.0,MYH2
trans-resveratrol,445154.0,8735.0,MYH13
trans-resveratrol,445154.0,4622.0,MYH4
trans-resveratrol,445154.0,64005.0,MYO1G
trans-resveratrol,445154.0,1588.0,
trans-resveratrol,445154.0,1559.0,CYP2C9
trans-resveratrol,445154.0,55930.0,MYO5C
trans-resveratrol,445154.0,506.0,ATP5F1B
trans-resveratrol,445154.0,79784.0,MYH14
trans-resveratrol,445154.0,57644.0,MYH7B
trans-resveratrol,445154.0,5290.0,PIK3CA
trans-resveratrol,445154.0,53904.0,MYO3A
trans-resveratrol,445154.0,4628.0,MYH10
trans-resveratrol,445154.0,22989.0,MYH15
trans-resveratrol,445154.0,498.0,ATP5F1A
trans-resveratrol,445154.0,4645.0,MYO5B
trans-resveratrol,445154.0,5468.0,PPARG
trans-resveratrol,445154.0,4643.0,MYO1E
trans-resveratrol,445154.0,5291.0,PIK3CB
trans-resveratrol,445154.0,4640.0,MYO1A
trans-resveratrol,445154.0,4430.0,MYO1B
trans-resveratrol,445154.0,27284.0,SULT1B1
trans-resveratrol,445154.0,9657.0,IQCB1
trans-resveratrol,445154.0,57491.0,AHRR
trans-resveratrol,445154.0,4642.0,MYO1D
trans-resveratrol,445154.0,27430.0,MAT2B
trans-resveratrol,445154.0,84700.0,MYO18B
trans-resveratrol,445154.0,4835.0,NQO2
trans-resveratrol,445154.0,1576.0,CYP3A4
trans-resveratrol,445154.0,4128.0,MAOA
trans-resveratrol,445154.0,1544.0,CYP1A2
trans-resveratrol,445154.0,4542.0,MYO1F
trans-resveratrol,445154.0,4625.0,MYH7
trans-resveratrol,445154.0,4649.0,MYO9A
trans-resveratrol,445154.0,4624.0,MYH6
trans-resveratrol,445154.0,509.0,ATP5F1C
trans-resveratrol,445154.0,23026.0,MYO16
trans-resveratrol,445154.0,4641.0,MYO1C
trans-resveratrol,445154.0,5742.0,PTGS1
trans-resveratrol,445154.0,5743.0,PTGS2
trans-resveratrol,445154.0,4646.0,MYO6
trans-resveratrol,445154.0,1557.0,CYP2C19
trans-resveratrol,445154.0,23408.0,SIRT5
trans-resveratrol,445154.0,4629.0,MYH11
trans-resveratrol,445154.0,4650.0,MYO9B
trans-resveratrol,445154.0,4644.0,MYO5A
trans-resveratrol,445154.0,4626.0,MYH8
trans-resveratrol,445154.0,140469.0,MYO3B
trans-resveratrol,445154.0,4647.0,MYO7A
trans-resveratrol,445154.0,4648.0,MYO7B
trans-resveratrol,445154.0,80179.0,
trans-resveratrol,445154.0,4651.0,MYO10
trans-resveratrol,445154.0,399687.0,MYO18A
trans-resveratrol,445154.0,283446.0,MYO1H
(-)-epigallocatechin 3-o-gallate,65064.0,50700.0,
(-)-epigallocatechin 3-o-gallate,65064.0,4313.0,MMP2
(-)-epigallocatechin 3-o-gallate,65064.0,26063.0,DECR2
(-)-epigallocatechin 3-o-gallate,65064.0,1666.0,DECR1
(-)-epigallocatechin 3-o-gallate,65064.0,1432.0,MAPK14
(-)-epigallocatechin 3-o-gallate,65064.0,7276.0,TTR
(-)-epigallocatechin 3-o-gallate,65064.0,157506.0,RDH10
(-)-epigallocatechin 3-o-gallate,65064.0,5300.0,PIN1
(-)-epigallocatechin 3-o-gallate,65064.0,7538.0,
(-)-epigallocatechin 3-o-gallate,65064.0,4316.0,MMP7
(-)-epigallocatechin 3-o-gallate,65064.0,3290.0,HSD11B1
(-)-epigallocatechin 3-o-gallate,65064.0,51171.0,HSD17B14
(-)-epigallocatechin 3-o-gallate,65064.0,1991.0,ELANE
(-)-epigallocatechin 3-o-gallate,65064.0,55825.0,PECR
(-)-epigallocatechin 3-o-gallate,65064.0,6713.0,SQLE
(-)-epigallocatechin 3-o-gallate,65064.0,145226.0,RDH12
(-)-epigallocatechin 3-o-gallate,65064.0,5226.0,PGD
(-)-epigallocatechin 3-o-gallate,65064.0,79758.0,DHRS12
(-)-epigallocatechin 3-o-gallate,65064.0,678.0,ZFP36L2
(-)-epigallocatechin 3-o-gallate,65064.0,351.0,APP
(-)-epigallocatechin 3-o-gallate,65064.0,115817.0,DHRS1
(-)-epigallocatechin 3-o-gallate,65064.0,873.0,CBR1
(-)-epigallocatechin 3-o-gallate,65064.0,874.0,CBR3
(-)-epigallocatechin 3-o-gallate,65064.0,388963.0,C2orf81
(-)-epigallocatechin 3-o-gallate,65064.0,56898.0,BDH2
(-)-epigallocatechin 3-o-gallate,65064.0,3248.0,HPGD
(-)-epigallocatechin 3-o-gallate,65064.0,84869.0,CBR4
(-)-epigallocatechin 3-o-gallate,65064.0,195814.0,SDR16C5
(-)-epigallocatechin 3-o-gallate,65064.0,4323.0,MMP14
(-)-epigallocatechin 3-o-gallate,65064.0,7015.0,TERT
(-)-epigallocatechin 3-o-gallate,65064.0,4233.0,MET
(-)-epigallocatechin 3-o-gallate,65064.0,23621.0,BACE1
(-)-epigallocatechin 3-o-gallate,65064.0,317749.0,DHRS4
(-)-epigallocatechin 3-o-gallate,65064.0,201140.0,DHRS7C
(-)-epigallocatechin 3-o-gallate,65064.0,596.0,BCL2
(-)-epigallocatechin 3-o-gallate,65064.0,345275.0,HSD17B13
(-)-epigallocatechin 3-o-gallate,65064.0,51004.0,COQ6
(-)-epigallocatechin 3-o-gallate,65064.0,207063.0,DHRSX
(-)-epigallocatechin 3-o-gallate,65064.0,317749.0,DHRS4L2
(-)-epigallocatechin 3-o-gallate,65064.0,677.0,ZFP36L1
(-)-epigallocatechin 3-o-gallate,65064.0,4137.0,MAPT
(-)-epigallocatechin 3-o-gallate,65064.0,10202.0,DHRS2
(-)-epigallocatechin 3-o-gallate,65064.0,51170.0,HSD17B11
(-)-epigallocatechin 3-o-gallate,65064.0,8564.0,KMO
(-)-epigallocatechin 3-o-gallate,65064.0,7923.0,HSD17B8
(-)-epigallocatechin 3-o-gallate,65064.0,9249.0,
(-)-epigallocatechin 3-o-gallate,65064.0,147015.0,DHRS13
(-)-epigallocatechin 3-o-gallate,65064.0,57665.0,RDH14
(-)-epigallocatechin 3-o-gallate,65064.0,51109.0,RDH11
(-)-epigallocatechin 3-o-gallate,65064.0,25979.0,DHRS7B
(-)-epigallocatechin 3-o-gallate,65064.0,84263.0,HSDL2
(-)-epigallocatechin 3-o-gallate,65064.0,1859.0,DYRK1A
(-)-epigallocatechin 3-o-gallate,65064.0,112724.0,RDH13
(-)-epigallocatechin 3-o-gallate,65064.0,374875.0,HSD11B1L
(-)-epigallocatechin 3-o-gallate,65064.0,3292.0,HSD17B1
theaflavin,114777.0,596.0,BCL2
theaflavin,114777.0,596.0,BCL2
juglone,3806.0,994.0,CDC25B
juglone,3806.0,3620.0,IDO1
juglone,3806.0,994.0,CDC25B
juglone,3806.0,3620.0,IDO1
"2,3-dihydroxybenzoic acid",19.0,3934.0,LCN2
"2,3-dihydroxybenzoic acid",19.0,3934.0,LCN2
cinnamic acid,444539.0,343637.0,RSPO4
cinnamic acid,444539.0,3034.0,HAL
cinnamic acid,444539.0,5126.0,PCSK2
cinnamic acid,444539.0,5045.0,FURIN
cinnamic acid,444539.0,54760.0,PCSK4
cinnamic acid,444539.0,255738.0,PCSK9
cinnamic acid,444539.0,5122.0,PCSK1
cinnamic acid,444539.0,9159.0,PCSK7
cinnamic acid,444539.0,8720.0,MBTPS1
cinnamic acid,444539.0,284654.0,RSPO1
cinnamic acid,444539.0,84870.0,RSPO3
cinnamic acid,444539.0,7174.0,TPP2
cinnamic acid,444539.0,23028.0,KDM1A
cinnamic acid,444539.0,5125.0,PCSK5
cinnamic acid,444539.0,23186.0,
rosmarinic acid,5281792.0,231.0,AKR1B1
rosmarinic acid,5281792.0,2534.0,FYN
rosmarinic acid,5281792.0,4170.0,MCL1
(-)-epicatechin,72276.0,4552.0,MTRR
(-)-epicatechin,72276.0,251.0,ALPG
(-)-epicatechin,72276.0,248.0,ALPI
(-)-epicatechin,72276.0,4846.0,NOS3
(-)-epicatechin,72276.0,4843.0,NOS2
(-)-epicatechin,72276.0,4842.0,NOS1
(-)-epicatechin,72276.0,55253.0,TYW1
(-)-epicatechin,72276.0,27158.0,NDOR1
(-)-epicatechin,72276.0,249.0,ALPL
(-)-epicatechin,72276.0,250.0,ALPP
(-)-epicatechin,72276.0,5447.0,POR
(-)-epicatechin 3-o-gallate,107905.0,1432.0,MAPK14
(-)-epicatechin 3-o-gallate,107905.0,10599.0,SLCO1B1
(-)-epicatechin 3-o-gallate,107905.0,28234.0,SLCO1B3
(-)-epicatechin 3-o-gallate,107905.0,5226.0,PGD
(-)-epicatechin 3-o-gallate,107905.0,84869.0,CBR4
(-)-epicatechin 3-o-gallate,107905.0,4233.0,MET
(-)-epicatechin 3-o-gallate,107905.0,596.0,BCL2
(-)-epicatechin 3-o-gallate,107905.0,7923.0,HSD17B8
quercetin 3-o-glucuronide,5274585.0,248.0,ALPI
"1,4-naphtoquinone",8530.0,994.0,CDC25B
"1,4-naphtoquinone",8530.0,5604.0,MAP2K1
"1,4-naphtoquinone",8530.0,4128.0,MAOA
"1,4-naphtoquinone",8530.0,3620.0,IDO1
"1,4-naphtoquinone",8530.0,994.0,CDC25B
"1,4-naphtoquinone",8530.0,5604.0,MAP2K1
"1,4-naphtoquinone",8530.0,4128.0,MAOA
"1,4-naphtoquinone",8530.0,3620.0,IDO1
galloyl glucose,124021.0,231.0,AKR1B1
galloyl glucose,124021.0,231.0,AKR1B1
isoliquiritigenin,638278.0,6718.0,AKR1D1
isoliquiritigenin,638278.0,1109.0,AKR1C4
isoliquiritigenin,638278.0,231.0,AKR1B1
isoliquiritigenin,638278.0,83592.0,AKR1E2
isoliquiritigenin,638278.0,10327.0,AKR1A1
isoliquiritigenin,638278.0,57016.0,AKR1B10
isoliquiritigenin,638278.0,2730.0,GCLM
isoliquiritigenin,638278.0,8644.0,AKR1C3
isoliquiritigenin,638278.0,1646.0,AKR1C2
isoliquiritigenin,638278.0,1645.0,AKR1C1
isoliquiritigenin,638278.0,441282.0,AKR1B15
prunetin,5281804.0,217.0,ALDH2
prunetin,5281804.0,217.0,ALDH2
schisandrin b,108130.0,545.0,ATR
schisandrin b,108130.0,545.0,ATR
schisantherin a,151529.0,1576.0,CYP3A4
schisantherin a,151529.0,1576.0,CYP3A4
phenylacetic acid,999.0,231.0,AKR1B1
phenylacetic acid,999.0,231.0,AKR1B1
3-phenylpropionic acid,107.0,4353.0,MPO
3-phenylpropionic acid,107.0,8288.0,EPX
3-phenylpropionic acid,107.0,2806.0,GOT2
3-phenylpropionic acid,107.0,7837.0,PXDN
3-phenylpropionic acid,107.0,56267.0,KYAT3
3-phenylpropionic acid,107.0,4025.0,LPO
3-phenylpropionic acid,107.0,84680.0,ACCS
3-phenylpropionic acid,107.0,5347.0,PLK1
3-phenylpropionic acid,107.0,883.0,KYAT1
3-phenylpropionic acid,107.0,137362.0,GOT1L1
3-phenylpropionic acid,107.0,7173.0,TPO
3-phenylpropionic acid,107.0,84706.0,GPT2
3-phenylpropionic acid,107.0,6898.0,TAT
3-phenylpropionic acid,107.0,137902.0,PXDNL
3-phenylpropionic acid,107.0,5742.0,PTGS1
3-phenylpropionic acid,107.0,5743.0,PTGS2
3-phenylpropionic acid,107.0,2805.0,GOT1
3-phenylpropionic acid,107.0,390110.0,ACCSL
3-phenylpropionic acid,107.0,2875.0,GPT
3-phenylpropionic acid,107.0,4353.0,MPO
3-phenylpropionic acid,107.0,8288.0,EPX
3-phenylpropionic acid,107.0,2806.0,GOT2
3-phenylpropionic acid,107.0,7837.0,PXDN
3-phenylpropionic acid,107.0,56267.0,KYAT3
3-phenylpropionic acid,107.0,4025.0,LPO
3-phenylpropionic acid,107.0,84680.0,ACCS
3-phenylpropionic acid,107.0,5347.0,PLK1
3-phenylpropionic acid,107.0,883.0,KYAT1
3-phenylpropionic acid,107.0,137362.0,GOT1L1
3-phenylpropionic acid,107.0,7173.0,TPO
3-phenylpropionic acid,107.0,84706.0,GPT2
3-phenylpropionic acid,107.0,6898.0,TAT
3-phenylpropionic acid,107.0,137902.0,PXDNL
3-phenylpropionic acid,107.0,5742.0,PTGS1
3-phenylpropionic acid,107.0,5743.0,PTGS2
3-phenylpropionic acid,107.0,2805.0,GOT1
3-phenylpropionic acid,107.0,390110.0,ACCSL
3-phenylpropionic acid,107.0,2875.0,GPT
